cohort,split,filename,image_path,expected,result,confidence,strict_correct,roi_count,ocr_token_count,elapsed_ms,reason,regions_json,distance_to_suspicious,distance_to_tampered
independent,validation,15.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/15.jpg,正常,正常,0.4381658184412447,True,5,31,1056.6,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.37709405798805695, ""bbox"": [470, 385, 377, 99], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [470, 385, 847, 484], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.4368997758524915, ""bbox"": [903, 663, 377, 48], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [903, 663, 1280, 711], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.40942902512543405, ""bbox"": [530, 511, 257, 52], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [530, 511, 787, 563], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.12731100967886322, ""bbox"": [1113, 1518, 167, 54], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1113, 1518, 1280, 1572], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.4381658184412447, ""bbox"": [1104, 1198, 176, 50], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1104, 1198, 1280, 1248], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}]",-0.111834,-0.211834
independent,validation,9.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/9.jpg,正常,正常,0.4860172750286159,True,5,31,1246.8,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.4195311715422311, ""bbox"": [504, 388, 309, 94], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [504, 388, 813, 482], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.41290871946908103, ""bbox"": [920, 663, 360, 48], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [920, 663, 1280, 711], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.4121605186937142, ""bbox"": [546, 511, 228, 52], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [546, 511, 774, 563], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.4860172750286159, ""bbox"": [1134, 1198, 146, 48], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1134, 1198, 1280, 1246], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}, {""result"": ""正常"", ""confidence"": 0.44447015400178325, ""bbox"": [1141, 1522, 137, 43], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 5, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [1141, 1522, 1278, 1565], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 5}]",-0.063983,-0.163983
independent,train,no (12).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (12).jpg,正常,正常,0.459504222235671,True,4,34,960.2,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.3555845953905861, ""bbox"": [322, 565, 435, 97], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [322, 565, 757, 662], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.459504222235671, ""bbox"": [88, 1387, 568, 49], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [88, 1387, 656, 1436], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.05166298677016781, ""bbox"": [334, 896, 382, 53], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [334, 896, 716, 949], ""field_type"": ""name"", ""field_label"": ""姓名"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.3562103495405956, ""bbox"": [333, 811, 352, 41], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [333, 811, 685, 852], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 4}]",-0.090496,-0.190496
independent,train,no (5).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/no (5).jpg,正常,正常,0.3613671426833862,True,3,25,902.3,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.3613671426833862, ""bbox"": [140, 1119, 992, 65], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [140, 1119, 1132, 1184], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.3496032930637034, ""bbox"": [876, 1757, 256, 54], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [876, 1757, 1132, 1811], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.3520029051535473, ""bbox"": [891, 1125, 241, 55], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [891, 1125, 1132, 1180], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",-0.188633,-0.288633
independent,train,p (2).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (2).jpg,篡改,篡改,0.6887239601258356,True,3,25,903.5,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.6887239601258356, ""bbox"": [140, 1119, 992, 65], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [140, 1119, 1132, 1184], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.6731883857830343, ""bbox"": [876, 1755, 256, 56], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [876, 1755, 1132, 1811], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""篡改"", ""confidence"": 0.6705940483046129, ""bbox"": [891, 1125, 241, 55], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.2056, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 3, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [891, 1125, 1132, 1180], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}]",0.138724,0.038724
independent,test,11.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/11.jpg,正常,正常,0.44954427199556957,True,2,32,786.5,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.07788479036349226, ""bbox"": [359, 537, 511, 121], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [359, 537, 870, 658], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.44954427199556957, ""bbox"": [44, 1669, 412, 44], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [44, 1669, 456, 1713], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.100456,-0.200456
independent,test,21.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/21.jpg,正常,正常,0.3829523240379986,True,2,32,763.4,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.0607420938595688, ""bbox"": [357, 537, 515, 121], ""reason"": ""未检出明显篡改痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [357, 537, 872, 658], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.3829523240379986, ""bbox"": [44, 1669, 421, 44], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [44, 1669, 465, 1713], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.167048,-0.267048
independent,test,8.jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/8.jpg,正常,正常,0.44024547466755454,True,2,29,768.2,存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""正常"", ""confidence"": 0.4167294306162313, ""bbox"": [367, 542, 459, 105], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [367, 542, 826, 647], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.44024547466755454, ""bbox"": [44, 1669, 426, 44], ""reason"": ""存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [44, 1669, 470, 1713], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",-0.109755,-0.209755
independent,train,p (16).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (16).jpg,篡改,篡改,0.720595976985448,True,2,27,709.5,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [406, 489, 554, 135], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [406, 489, 960, 624], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.720595976985448, ""bbox"": [745, 1206, 485, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1230, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.170596,0.070596
independent,train,p (20).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (20).jpg,篡改,篡改,0.7394408709716075,True,2,26,743.1,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [393, 490, 566, 133], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [393, 490, 959, 623], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7394408709716075, ""bbox"": [745, 1206, 488, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1233, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.189441,0.089441
independent,train,p (22).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (22).jpg,篡改,篡改,0.7167219877510776,True,2,27,734.2,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [406, 475, 558, 154], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [406, 475, 964, 629], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7167219877510776, ""bbox"": [745, 1206, 485, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1230, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.166722,0.066722
independent,train,p (26).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (26).jpg,篡改,篡改,0.7553229171776006,True,2,26,697.3,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [402, 489, 557, 139], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [402, 489, 959, 628], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7553229171776006, ""bbox"": [745, 1206, 485, 51], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1206, 1230, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.205323,0.105323
independent,train,p (32).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (32).jpg,篡改,篡改,0.6729431178023689,True,2,26,692.8,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [395, 449, 511, 124], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [395, 449, 906, 573], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.6729431178023689, ""bbox"": [719, 1110, 456, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [719, 1110, 1175, 1164], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.122943,0.022943
independent,train,p (9).jpg,/home/quyu/PD_new/PD_max/app/ai_detection/images/tampered/p (9).jpg,篡改,篡改,0.7272026045274524,True,2,27,724.2,全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹,"[{""result"": ""篡改"", ""confidence"": 0.66, ""bbox"": [404, 478, 558, 150], ""reason"": ""全局UI布局异常"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [404, 478, 962, 628], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""篡改"", ""confidence"": 0.7272026045274524, ""bbox"": [745, 1203, 484, 54], ""reason"": ""全局UI布局异常；存在局部边缘拼接/像素涂抹痕迹"", ""bbox_overlap_check"": {""max_iou"": 0.0, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 2, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [745, 1203, 1229, 1257], ""field_type"": ""time"", ""field_label"": ""时间"", ""region_no"": 2}]",0.177203,0.077203
independent,train,35.png,/home/quyu/PD_new/PD_max/app/ai_detection/images/normal/35.png,正常,正常,0.22221857964295336,True,4,51,1187.6,缺少EXIF且图像结构异常(疑似生成图),"[{""result"": ""正常"", ""confidence"": 0.22221857964295336, ""bbox"": [231, 202, 496, 20], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.3185, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [231, 202, 727, 222], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 1}, {""result"": ""正常"", ""confidence"": 0.0, ""bbox"": [569, 202, 158, 20], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.3185, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [569, 202, 727, 222], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 2}, {""result"": ""正常"", ""confidence"": 0.21910562605174536, ""bbox"": [516, 88, 166, 19], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.3185, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [516, 88, 682, 107], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 3}, {""result"": ""正常"", ""confidence"": 0.15102989188335988, ""bbox"": [231, 204, 88, 17], ""reason"": ""缺少EXIF且图像结构异常(疑似生成图)"", ""bbox_overlap_check"": {""max_iou"": 0.3185, ""risk_max_iou"": 0.0, ""overlapping_pairs"": [], ""box_count"": 4, ""anomalies"": []}, ""hard_tamper_flags"": {""bbox_iou"": false}, ""original_bbox"": [231, 204, 319, 221], ""field_type"": ""amount"", ""field_label"": ""金额"", ""region_no"": 4}]",-0.327781,-0.427781
